f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,5500,107.904,27.549
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,6000,105.267,25.253
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,6500,103.037,23.311
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,7000,101.124,21.646
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,7500,99.467,20.203
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,5000,102.767,29.169
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,5500,99.721,26.517
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,6000,97.184,24.307
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,6500,95.036,22.438
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,7000,93.196,20.835
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,7500,91.601,19.446
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,5000,140.011,33.369
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,5500,136.528,30.335
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,6000,133.624,27.807
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,6500,131.168,25.668
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,7000,129.062,23.835
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,7500,127.237,22.246
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,5000,128.669,31.433
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,5500,125.387,28.576
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,6000,122.653,26.194
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,6500,120.339,24.179
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,7000,118.355,22.452
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,7500,116.636,20.955
R290,R600a,R290/R600a,0.3,40.0,100.0,2.459,0.432,OK,5000,117.976,29.778
R290,R600a,R290/R600a,0.3,40.0,100.0,2.459,0.432,OK,5500,114.867,27.071
R290,R600a,R290/R600a,0.3,40.0,100.0,2.459,0.432,OK,6000,112.276,24.815
R290,R600a,R290/R600a,0.3,40.0,100.0,2.459,0.432,OK,6500,110.084,22.906
