f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,6500,123.027,25.015
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,7000,121.255,23.228
R290,R600,R290/R600,0.5,40.0,120.0,2.022,0.435,V_OUT,7500,119.719,21.679
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,5000,166.755,41.092
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,5500,163.05,37.356
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,6000,159.962,34.243
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,6500,157.349,31.609
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,7000,155.11,29.351
R290,R600a,R290/R600a,0.3,20.0,120.0,1.577,0.415,V_OUT,7500,153.169,27.395
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,5000,153.561,38.424
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,5500,150.096,34.931
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,6000,147.209,32.02
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,6500,144.766,29.557
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,7000,142.672,27.446
R290,R600a,R290/R600a,0.3,30.0,120.0,1.721,0.411,V_OUT,7500,140.857,25.616
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,5000,141.088,36.038
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,5500,137.839,32.762
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,6000,135.131,30.031
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,6500,132.839,27.721
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,7000,130.875,25.741
R290,R600a,R290/R600a,0.3,40.0,120.0,1.886,0.405,V_OUT,7500,129.173,24.025
R290,R600a,R290/R600a,0.3,50.0,120.0,2.073,0.394,V_OUT,5000,129.757,34.234
